"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Timor-Leste","TLS","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","481437140.726311","533019666.482703","588770962.976955","648853659.19884","695070456.29264","741509953.372435","800698649.650537","832726547.636561","816072048.683828","526754666.876659","832683747.639253","968839039.077548","903891443.161577","884166144.401941","887702844.179547","914197042.513541","876567844.879737","966550939.221428","1076687532.29583","1185938525.42592","1296604518.46703","1373863213.60885","1440641509.40971","1485364306.59745","1551797202.42002","1590282400","1638148796.99007","1586016100.26827","1578617300.73352","1960846076.69825","2582939037.57985","2721465328.86905","2161272264.09507","1769696988.71807",
"Middle East & North Africa (IDA & IBRD countries)","TMN","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","135036909057.86","139585909789.107","142812544921.462","159446054213.601","176348394537.827","198415648552.235","213037538209.434","229849587245.89","260115264799.232","290768430839.499","315123896128.157","334728656278.073","379088357362.234","399114514765.189","430288096080.09","443199956353.184","515229561292.56","522768115556.961","507949527031.553","502844094200.975","478271196219.362","465376151580.099","519351689247.359","542536592530.933","539551704383.975","560395659053.568","543858896670.013","544338687797.527","548469132018.456","561876213559.728","623360741202.29","626664959980.608","654592684196.059","664392998030.559","677923233196.294","695132001929.681","738365698035.777","766862244183.103","812077206038.922","846842213727.94","898969273202.82","924766690796.123","954863632017.026","976042088064.286","1050548356656.07","1096982720298.33","1155413450207.79","1225128246718.8","1270291544697.15","1302105766867.16","1371845119498.07","1357800879501.84","1405716003182.82","1411563053807.67","1440915088181.17","1447589143238.17","1525327175294.95","1573202334117.7","1601851026486.63","1616278094867.26","1565509029240.61","1632967485202.72","1700020860647.3","1754941215333.7",
"Tonga","TON","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","253486812.248105","265505294.822356","270768678.990057","275475700.101312","293542673.468754","299761847.21341","308711649.909231","302902091.947255","304083127.810106","297867390.399645","316975427.398369","317774128.336695","329652701.246443","345978821.56114","367526942.423345","367868443.092559","365659282.332442","374042298.147342","382654482.591386","397019684.968443","402945136.116268","420792499.443226","421010483.989609","412725216.038591","410010913.183063","401131445.055797","391246331.51865","410272044.192091","389228430.168192","392437216.685672","418745035.831585","422596518.265512","424261184.592345","432706273.832264","437525514.240726","466396529.430219","481332022.49063","484641423.615719","483631249.208267","492256304.384567","494041235.450787","482629574.435204","",
"South Asia (IDA & IBRD)","TSA","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","188385654798.513","196323900577.169","203014593009.405","213756762723.186","230342375188.515","229095443944.89","231942589709.73","246111650358.124","257438216149.013","272310996098.833","288396901023.882","290183425690.279","285081648450.379","296147876827.249","303491381867.906","324365719394.317","332821842976.771","353539569533.474","375258567400.973","365783804818.188","389643003149.394","414754746276.172","430749262922.56","459476674312.597","479014310874.441","505247342403.447","529673289040.374","552287161145.539","598502034390.509","630718688628.59","664758250498.034","678769878175.413","718183725423.656","748967053211.194","793292552979.32","847425292325.717","904271828299.321","937680941076.706","988739233927.188","1063019930253.02","1106736038227.95","1154980289267.7","1197958496544.93","1283924902202.95","1380844616023.81","1485964570208.49","1599173004013.39","1713341602925.91","1769849564428.63","1892852437446.24","2032280449858.84","2135345451374.93","2250255774058.75","2385465175901.7","2548820848956.01","2733651859001.15","2946228920258.47","3137776775047.06","3336545179403.38","3467482076840.22","3308577712615.25","3598528699130.5","3825711146764.84","4085038610417.73",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","260033514724.078","262901709269.189","278700833053.484","296187951874.6","311026059066.632","325642661848.475","332252561152.506","329716317855.191","340049856683.782","370732832611.474","399838227790.472","430848054742.088","443563742473.382","462784374621.869","497819728594.111","496496566547.079","522206435932.493","536641022616.905","535782326502.844","557011779829.682","577964400069.178","573256706384.831","566433256137.325","551872833390.962","564292779478.167","575484708911.805","586440365112.911","603765639091.814","630467725812.382","645020494328.162","660205181628.83","662524458432.629","659660783571.252","653765427485.169","660251131379.576","682032330884.583","716978419700.563","746160210837.786","764802164180.159","781590471149.11","808785810150.041","842615447117.948","896154985074.13","932490569521.787","994051039658.285","1053847891314.52","1117636569992.37","1186533889255.39","1248102936140.79","1287761764338.14","1364977114185.91","1425237914079","1471872164333.87","1547924118704.02","1623400629153.38","1670044721688.17","1691000634720.46","1733344960527.89","1780975326741.25","1828501383037.47","1791744810377.49","1869264625978.87","1937734800897","1991977219275.31",
"Trinidad and Tobago","TTO","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","3625930527.86757","4134904965.56199","4248303210.38259","4486403495.13188","4828738503.60352","4862242719.28892","5059495230.25747","5162836316.6152","5432085541.87219","5580418665.76803","5777610330.72183","5837716880.98414","6175157163.02447","6277443748.6319","6516463948.4405","6612775029.0275","7036332883.20077","7678172419.78419","8447255062.80711","8751302817.00401","9660634077.2576","10102821447.0404","10486659768.0036","9406499364.86895","8865540412.50819","8500331607.15454","8221591874.13588","7846541060.53023","7538978303.44796","7476411251.05058","7589242845.45827","7825451036.73163","8615272206.66637","8557626148.1609","8862892128.43663","9200560620.54525","9856972544.65412","10598498259.7403","11459580033.5257","12379190433.9271","13233522880.1935","13785165455.0985","14879254017.1634","17027965533.2593","18381697564.3776","19523005747.355","22101615787.957","23152372949.8098","23937640567.6024","22886364205.6428","23646929516.208","23577323736.5736","25333084806.6618","26227795497.13","27238519130.7874","27026750552.9647","24992409898.01","23792567178.5874","23649225326.253","23734663451.5336","21580059922.3205","21356182724.5042","21672731505.4364","21964809529.1277",
"Tunisia","TUN","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","6137829834.25719","5856098258.05988","5227504980.58186","4983069468.88406","4856664332.92","5024455669.61404","5032592899.69146","5556472161.50893","5820283202.69159","6092068996.38388","6735403513.06168","7930447182.12794","7878531024.94948","8514705256.35544","9124026071.46764","9842712161.11329","10178456507.1241","10833997304.5264","11545522371.7561","12402054611.3968","13085912934.9665","13021302861.9769","13630949504.4609","14414571426.6669","15228789050.444","15008430237.2642","16014200843.114","16025756542.6948","16305678292.5205","17601950274.6977","18289226397.408","19716833823.7314","20148598741.3692","20789004085.0082","21277892826.3706","22798428275.9891","24038877877.6187","25188840697.7222","26713932931.4622","27972151936.7461","29034050813.9794","29418042728.4576","30801396632.295","32722107265.8078","33862978438.2739","35638786833.8244","38029978711.5099","39641606104.3034","40848078614.3277","42061729256.0554","41200879648.1279","42938187711.576","43981556030.3594","45340730384.707","45779494041.9295","46291045987.6341","47326964919.9643","48569264671.6842","49340470115.969","44893939452.6941","47020260421.799","48277261609.9968","48296165328.5233",
"Turkiye","TUR","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","68944998408.5519","69742050427.9156","73627678958.9932","80302989304.5621","84686775101.4959","87077931215.8719","96841818579.7181","101424867564.419","108299441041.469","112719298936.987","116364087582.341","122841720846.446","131963687012.08","136268783925.235","143892306160.794","154215302356.68","170348042039.54","176151237350.243","178798672446.058","177682765667.944","173334245745.794","181752481253.764","188228736215.132","197585738738.422","210847724567.335","219790484416.625","235202261561.934","257512463440.753","263488649928.825","264253410107.151","288739518672.102","290819248892.619","305463844599.1","328835693448.703","313485158693.256","338182356112.358","363139079302.896","390656537292.664","400048507437.463","386994250934.205","413825489994.336","390030497194.88","415178579551.82","439106176635.555","482120738379.834","525474505335.922","561984411360.158","590328139721.3","595139459121.408","566434966772.826","614169032343.374","682956643134.524","715659972210.858","776389567770.091","814741000960.492","864313810469.009","893035686216.222","960031200973.599","988958576886.064","997053346501.186","1015597272884.83","1131775463573.96","1194401442556.95","1255449309088.75",
"Tuvalu","TUV","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","13790394.5923453","13571996.1131863","13307342.1889792","13050443.948021","12831444.4481292","12638138.7375181","12531333.8270474","12062473.9719084","11841429.1363732","11794442.3455601","11719016.8867602","12023746.4828667","10098852.884678","11005083.5471375","11826172.8305894","11609150.7329753","14231135.4717714","15975431.5154109","19059808.0780913","18688561.1363463","21562114.2966709","22340330.5306461","22963355.1847209","23907338.2475449","26365819.9259877","25046355.1151227","23553249.0963215","25909351.9185652","29925603.6016447","29457605.8180152","29171722.9332692","29171722.9332692","31949982.2602472","30560852.5967582","29866287.7650137","28477158.1015247","29171722.9332692","31255417.4285027","33339111.9237362","31255417.4285027","30560852.5967582","32644547.0919917","31949982.2602472","33339111.9237362","33339111.9237362","36811936.0824587","38895630.5776922","39847948.4184971","40400752.5680826","45984984.3588252","44019157.5155388","44813322.9441554","45116847.7756278","46855113.8352982",
"Tanzania","TZA","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","8038068840.54701","8129565884.88482","8869091956.87428","9424297384.73177","9943685369.9958","10377699460.845","11586045113.7292","12225972344.4658","12994443432.1294","13418275376.6682","7187762855.63836","7468190603.76476","7999575904.34943","8494906638.14644","8674437206.56045","9020497424.96321","9318716167.23332","9323337584.19363","9517636648.2159","9755594117.19275","10022700328.2642","9924596037.39251","9888107299.54427","9849382580.7354","10309641477.2411","10437986617.413","11011628451.3937","11539803390.9647","12377066378.3137","12842994037.8272","13747792168.7767","14032644802.1466","14114640651.4198","14284835102.5474","14508773000.5317","15026723409.8503","15709592840.2077","16263399690.2487","16866529754.0874","17686894781.2905","18486481203.1543","19608760036.0732","20999647619.2893","22400909970.0774","24081832736.0715","25882267435.0187","27572954444.2321","29439239572.2798","31113277454.4947","32752668789.9028","34828049320.6343","37500111399.4432","39187673997.6272","41845219654.6812","44662433111.6494","47413919817.124","50669888784.2555","54096327104.7372","57054358529.8858","60363511324.6004","61565931105.4141","64226431583.1539","67159014151.451","70563656177.7408",
"Uganda","UGA","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","4983495458.56727","5269775231.31336","5251611544.99425","5077973310.83708","5097781821.69487","5299750981.88925","5737885293.30513","6102926184.3107","6498038178.89001","6858945424.65226","7093408658.47848","7684026612.97919","8176083687.44476","9118233745.01833","9945450357.95596","10452668511.6708","10965399652.3846","11848547279.7459","12220817656.1968","12854303430.1863","13976829355.9471","14881585674.2548","15894609936.3319","16901146460.5212","18723891904.5488","20299025448.8812","22066817213.6558","23567695614.7273","24896350765.3932","27234530259.5375","28279643267.7641","29294007439.7726","30789849487.5724","32387183730.1002","33935615078.9833","34998276801.8745","37204541496.6985","39600047064.28","40768765796.4748","42210585952.7826","44147216889.624","46503341915.459",
